user_id,video_id,timestamp,watch_seconds,video_duration,watch_fraction,event_type,quiz_shown,quiz_correct,like,save,share,position_in_feed,hashtag,weight,positive,hour,day_of_week,days_since_epoch,confidence
user_360,video_198,2025-09-05 18:33:25.845542,77,163,0.47,pause,True,0.0,0,0,0,5,#paragraf#10,3.3499999999999996,0,18,4,613,1.335
user_460,video_101,2025-08-25 09:50:02.845715,19,79,0.24,skip,True,0.0,0,0,0,17,#biyoloji#12#ayt,2.2,0,9,0,602,1.22
user_96,video_19,2025-09-16 17:53:42.845884,205,230,0.89,pause,False,-1.0,0,0,0,4,#tarih#10#tyt,5.45,1,17,1,624,1.545
user_389,video_154,2025-09-11 08:47:58.846091,58,189,0.31,play,False,-1.0,0,0,0,14,#biyoloji#12#ayt,2.55,0,8,3,619,1.255
user_93,video_90,2025-08-27 18:29:23.846287,60,151,0.4,pause,True,0.0,0,0,0,20,#paragraf#12#ayt,3.0,0,18,2,604,1.3
user_54,video_115,2025-09-10 08:38:52.846456,14,62,0.23,skip,False,-1.0,0,0,0,6,#matematik#12#tyt,2.1500000000000004,0,8,2,618,1.215
user_350,video_116,2025-09-08 19:35:26.846633,142,190,0.75,pause,False,-1.0,0,0,0,10,#paragraf#11#ayt,4.75,1,19,0,616,1.475
user_464,video_52,2025-09-02 21:12:28.846826,16,113,0.14,skip,True,1.0,0,0,0,8,#paragraf#10#tyt,4.7,1,21,1,610,1.47
user_136,video_199,2025-08-22 08:12:32.846983,43,116,0.37,pause,True,0.0,0,0,0,15,#fizik#9,2.85,0,8,4,599,1.2850000000000001
user_281,video_77,2025-08-21 18:20:25.847151,48,186,0.26,skip,False,-1.0,0,0,0,3,#tarih#12#tyt,2.3,0,18,3,598,1.23
user_444,video_105,2025-08-18 21:21:24.847308,23,222,0.1,skip,False,-1.0,0,0,0,1,#geometri#9#ayt,1.5,0,21,0,595,1.15
user_452,video_5,2025-08-20 13:54:18.847570,10,74,0.14,skip,False,-1.0,0,0,0,6,#edebiyat#10#ayt,1.7000000000000002,0,13,2,597,1.17
user_167,video_199,2025-09-16 14:19:42.847743,62,116,0.53,pause,True,1.0,0,0,0,8,#fizik#9,6.65,1,14,1,624,1.665
user_51,video_75,2025-08-30 04:04:22.847903,86,112,0.77,pause,False,-1.0,0,0,0,1,#coğrafya#12,4.85,1,4,5,607,1.4849999999999999
user_2,video_104,2025-08-22 12:24:43.848050,65,151,0.43,play,True,0.0,0,0,0,12,#kimya#11#tyt,3.15,0,12,4,599,1.315
user_400,video_58,2025-08-21 23:43:06.848213,73,162,0.45,pause,True,1.0,0,0,0,9,#paragraf#9#ayt,6.25,1,23,3,598,1.625
user_303,video_140,2025-08-23 07:10:56.848400,91,108,0.84,play,False,-1.0,0,0,0,1,#paragraf#10#ayt,5.2,1,7,5,600,1.52
user_230,video_56,2025-09-05 15:32:46.848758,11,227,0.05,skip,True,0.0,0,0,0,20,#paragraf#9#ayt,1.25,0,15,4,613,1.125
user_195,video_97,2025-08-29 14:15:20.849089,16,63,0.25,skip,False,-1.0,0,0,0,12,#tarih#11#tyt,2.25,0,14,4,606,1.225
user_225,video_40,2025-09-11 20:15:24.849270,84,91,0.92,complete,False,-1.0,0,0,0,16,#tarih#11#tyt,5.6000000000000005,1,20,3,619,1.56
user_328,video_95,2025-09-10 02:18:07.849451,106,109,0.97,complete,False,-1.0,0,1,0,14,#biyoloji#10#tyt,7.35,1,2,2,618,1.7349999999999999
user_322,video_91,2025-08-28 15:23:04.849685,43,103,0.42,pause,False,-1.0,0,0,0,12,#coğrafya#12,3.1,0,15,3,605,1.31
user_398,video_17,2025-09-07 15:24:43.849919,51,64,0.8,play,True,0.0,1,0,0,13,#coğrafya#10#ayt,7.0,1,15,6,615,1.7000000000000002
user_185,video_62,2025-09-06 23:01:17.850110,9,80,0.11,skip,False,-1.0,0,0,0,13,#coğrafya#10,1.55,0,23,5,614,1.155
user_480,video_83,2025-09-17 09:32:34.850287,40,180,0.22,skip,False,-1.0,0,0,0,12,#kimya#11,2.1,0,9,2,625,1.21
user_409,video_175,2025-08-21 22:00:18.850467,103,131,0.79,pause,False,-1.0,1,0,0,5,#edebiyat#9#tyt,6.95,1,22,3,598,1.695
user_39,video_22,2025-09-01 03:38:00.850670,4,139,0.03,skip,False,-1.0,0,0,0,5,#kimya#10#ayt,1.15,0,3,0,609,1.115
user_367,video_115,2025-08-20 01:04:45.850877,43,62,0.69,play,False,-1.0,0,0,0,2,#matematik#12#tyt,4.449999999999999,1,1,2,597,1.4449999999999998
user_392,video_111,2025-08-24 23:41:36.851066,12,194,0.06,skip,True,1.0,0,0,0,6,#biyoloji#11#tyt,4.3,1,23,6,601,1.43
user_55,video_48,2025-08-28 05:10:05.851260,70,173,0.4,pause,True,0.0,0,0,0,3,#biyoloji#12#tyt,3.0,0,5,3,605,1.3
user_187,video_190,2025-08-29 01:48:15.851484,119,120,0.99,complete,False,-1.0,0,0,0,11,#biyoloji#12#tyt,5.95,1,1,4,606,1.5950000000000002
user_387,video_11,2025-09-06 03:11:10.851789,17,234,0.07,skip,False,-1.0,0,0,0,2,#coğrafya#9,1.35,0,3,5,614,1.135
user_312,video_108,2025-09-03 09:51:04.851950,159,185,0.86,play,False,-1.0,0,0,0,9,#paragraf#10#tyt,5.3,1,9,2,611,1.53
user_178,video_190,2025-08-31 11:18:45.852135,96,120,0.8,play,False,-1.0,0,1,0,13,#biyoloji#12#tyt,6.5,1,11,6,608,1.65
user_493,video_153,2025-08-28 00:46:58.852308,49,146,0.34,pause,True,1.0,0,0,0,9,#edebiyat#9#ayt,5.7,1,0,3,605,1.57
user_454,video_53,2025-09-08 14:27:27.852523,191,195,0.98,complete,False,-1.0,1,1,0,2,#edebiyat#12#tyt,9.4,1,14,0,616,1.94
user_403,video_125,2025-08-19 17:21:35.852679,14,167,0.08,skip,False,-1.0,0,0,0,15,#matematik#11#ayt,1.4,0,17,1,596,1.14
user_488,video_78,2025-09-14 18:37:00.852852,149,182,0.82,play,False,-1.0,0,0,0,10,#coğrafya#12#tyt,5.1,1,18,6,622,1.51
user_28,video_171,2025-09-08 11:03:54.853013,23,150,0.15,skip,True,1.0,0,0,0,5,#tarih#9#ayt,4.75,1,11,0,616,1.475
user_16,video_55,2025-09-14 06:08:02.853237,133,188,0.71,play,False,-1.0,0,0,0,5,#paragraf#10#ayt,4.55,1,6,6,622,1.455
user_412,video_27,2025-09-06 22:51:09.853406,168,228,0.74,pause,False,-1.0,1,1,0,5,#fizik#10,8.2,1,22,5,614,1.8199999999999998
user_7,video_66,2025-09-07 17:44:41.853572,194,213,0.91,complete,True,1.0,1,0,1,20,#biyoloji#12,11.55,1,17,6,615,2.1550000000000002
user_384,video_7,2025-09-13 23:46:59.853739,50,214,0.23,skip,False,-1.0,0,0,0,14,#biyoloji#9#tyt,2.1500000000000004,0,23,5,621,1.215
user_391,video_133,2025-09-16 19:15:50.853945,42,163,0.26,skip,False,-1.0,0,0,0,4,#biyoloji#11#ayt,2.3,0,19,1,624,1.23
user_31,video_188,2025-08-31 19:50:35.854146,145,147,0.99,complete,False,-1.0,1,0,0,6,#edebiyat#10#ayt,7.95,1,19,6,608,1.795
user_402,video_19,2025-08-19 06:16:29.854299,21,230,0.09,skip,False,-1.0,0,0,0,13,#tarih#10#tyt,1.45,0,6,1,596,1.145
user_198,video_3,2025-08-25 05:58:11.854470,2,82,0.02,skip,False,-1.0,0,0,0,14,#fizik#12#ayt,1.1,0,5,0,602,1.11
user_259,video_71,2025-08-21 03:31:10.854637,157,181,0.87,pause,False,-1.0,0,1,0,7,#tarih#11#ayt,6.85,1,3,3,598,1.685
user_165,video_87,2025-09-04 08:14:50.854847,81,203,0.4,play,False,-1.0,0,0,0,19,#tarih#10#tyt,3.0,0,8,3,612,1.3
user_58,video_114,2025-08-31 21:39:31.855007,82,226,0.36,play,False,-1.0,0,0,0,15,#edebiyat#11#ayt,2.8,0,21,6,608,1.28
user_76,video_107,2025-08-29 15:04:36.855163,80,185,0.43,play,False,-1.0,0,0,0,14,#kimya#12,3.15,0,15,4,606,1.315
user_39,video_96,2025-08-24 18:03:39.855332,135,137,0.99,complete,False,-1.0,0,0,0,3,#biyoloji#9#ayt,5.95,1,18,6,601,1.5950000000000002
user_347,video_139,2025-09-17 16:45:36.855527,97,110,0.88,play,False,-1.0,0,0,0,3,#matematik#12,5.4,1,16,2,625,1.54
user_479,video_181,2025-08-31 04:48:40.855700,145,220,0.66,play,True,1.0,0,0,0,19,#tarih#9#tyt,7.300000000000001,1,4,6,608,1.73
user_39,video_155,2025-09-12 06:13:14.855861,77,118,0.65,play,False,-1.0,0,0,0,5,#edebiyat#12#tyt,4.25,1,6,4,620,1.425
user_91,video_120,2025-09-12 19:54:38.856023,74,169,0.44,play,True,1.0,0,0,0,19,#edebiyat#9#tyt,6.2,1,19,4,620,1.62
user_163,video_142,2025-08-31 02:12:44.856200,18,122,0.15,skip,True,1.0,0,0,0,4,#biyoloji#11#tyt,4.75,1,2,6,608,1.475
user_154,video_6,2025-08-27 08:27:47.856391,17,159,0.11,skip,True,1.0,0,0,0,9,#paragraf#12#tyt,4.55,1,8,2,604,1.455
user_398,video_60,2025-09-16 22:49:30.856549,26,94,0.28,skip,True,1.0,0,0,0,2,#matematik#9#ayt,5.4,1,22,1,624,1.54
user_410,video_25,2025-09-16 00:49:07.856717,18,64,0.28,skip,True,0.0,0,0,0,6,#geometri#12#ayt,2.4000000000000004,0,0,1,624,1.24
user_378,video_38,2025-09-09 15:24:47.856929,43,93,0.46,play,False,-1.0,0,0,0,15,#coğrafya#11,3.3000000000000003,0,15,1,617,1.33
user_10,video_173,2025-09-03 10:05:59.857075,87,123,0.71,play,False,-1.0,0,1,0,14,#tarih#9#ayt,6.05,1,10,2,611,1.605
user_471,video_181,2025-09-02 08:05:36.857228,89,220,0.4,play,True,1.0,0,0,0,14,#tarih#9#tyt,6.0,1,8,1,610,1.6
user_107,video_111,2025-08-23 19:26:14.857390,136,194,0.7,play,False,-1.0,0,0,0,4,#biyoloji#11#tyt,4.5,1,19,5,600,1.45
user_401,video_67,2025-08-26 03:12:53.857585,79,145,0.54,pause,False,-1.0,0,0,0,19,#kimya#10#tyt,3.7,0,3,1,603,1.37
user_100,video_107,2025-09-16 18:59:49.857857,141,185,0.76,pause,False,-1.0,0,0,0,13,#kimya#12,4.8,1,18,1,624,1.48
user_141,video_16,2025-09-07 00:07:13.858036,31,92,0.34,pause,True,1.0,0,0,0,1,#biyoloji#9#tyt,5.7,1,0,6,615,1.57
user_115,video_25,2025-09-03 11:44:24.858198,44,64,0.69,play,False,-1.0,0,0,0,5,#geometri#12#ayt,4.449999999999999,1,11,2,611,1.4449999999999998
user_430,video_37,2025-08-22 10:06:29.858368,24,61,0.39,pause,False,-1.0,0,0,0,7,#tarih#10#tyt,2.95,0,10,4,599,1.295
user_490,video_180,2025-09-15 02:27:20.858573,128,206,0.62,pause,False,-1.0,0,0,0,9,#fizik#12#ayt,4.1,1,2,0,623,1.41
user_293,video_10,2025-08-26 20:29:40.858745,9,151,0.06,skip,True,1.0,0,0,0,20,#matematik#9#ayt,4.3,1,20,1,603,1.43
user_61,video_195,2025-09-14 10:56:56.858908,212,237,0.89,pause,False,-1.0,0,0,0,14,#tarih#9#ayt,5.45,1,10,6,622,1.545
user_256,video_108,2025-09-14 11:29:16.859072,32,185,0.17,skip,False,-1.0,0,0,0,9,#paragraf#10#tyt,1.85,0,11,6,622,1.185
user_227,video_103,2025-09-05 20:10:20.859267,157,223,0.7,play,False,-1.0,0,0,0,3,#coğrafya#12#ayt,4.5,1,20,4,613,1.45
user_16,video_183,2025-09-15 22:56:25.859472,145,232,0.62,play,True,0.0,0,0,0,2,#edebiyat#10,4.1,1,22,0,623,1.41
user_204,video_103,2025-08-29 20:27:38.859627,136,223,0.61,play,False,-1.0,0,0,0,6,#coğrafya#12#ayt,4.05,1,20,4,606,1.405
user_423,video_103,2025-08-26 11:40:03.859785,198,223,0.89,play,False,-1.0,0,1,0,12,#coğrafya#12#ayt,6.95,1,11,1,603,1.695
user_231,video_189,2025-08-20 05:28:50.859946,203,235,0.86,pause,True,0.0,0,0,0,8,#matematik#9,5.3,1,5,2,597,1.53
user_347,video_8,2025-09-03 19:00:21.860138,130,217,0.6,pause,True,1.0,0,0,0,10,#matematik#9#ayt,7.0,1,19,2,611,1.7000000000000002
user_48,video_75,2025-09-16 16:11:35.860328,56,112,0.5,pause,True,0.0,0,0,0,9,#coğrafya#12,3.5,0,16,1,624,1.35
user_275,video_147,2025-09-08 09:43:37.860479,88,100,0.88,play,False,-1.0,0,0,0,13,#paragraf#12#ayt,5.4,1,9,0,616,1.54
user_295,video_93,2025-09-07 23:25:24.860635,135,222,0.61,play,False,-1.0,0,0,0,16,#geometri#9,4.05,1,23,6,615,1.405
user_50,video_129,2025-09-18 10:53:37.860787,83,91,0.91,complete,False,-1.0,0,0,0,7,#coğrafya#12#ayt,5.55,1,10,3,626,1.5550000000000002
user_432,video_30,2025-09-07 03:40:53.860961,26,91,0.29,skip,False,-1.0,0,0,1,20,#kimya#9#ayt,3.45,0,3,6,615,1.345
user_294,video_118,2025-09-15 00:51:23.861155,64,165,0.39,play,False,-1.0,0,0,0,9,#fizik#10#tyt,2.95,0,0,0,623,1.295
user_475,video_70,2025-09-07 19:45:45.861314,137,236,0.58,pause,False,-1.0,0,0,0,2,#tarih#12#ayt,3.9,0,19,6,615,1.3900000000000001
user_171,video_122,2025-09-09 17:31:58.861462,150,159,0.94,complete,False,-1.0,0,1,0,1,#tarih#12#tyt,7.199999999999999,1,17,1,617,1.72
user_185,video_104,2025-09-03 22:31:34.861620,19,151,0.13,skip,False,-1.0,0,0,0,17,#kimya#11#tyt,1.65,0,22,2,611,1.165
user_282,video_52,2025-09-10 09:33:19.861798,110,113,0.97,complete,False,-1.0,1,1,0,15,#paragraf#10#tyt,9.35,1,9,2,618,1.935
user_18,video_142,2025-09-12 04:59:53.862018,120,122,0.98,complete,True,1.0,0,1,0,17,#biyoloji#11#tyt,10.4,1,4,4,620,2.04
user_287,video_129,2025-09-18 10:29:40.862188,81,91,0.89,play,False,-1.0,1,1,0,16,#coğrafya#12#ayt,8.95,1,10,3,626,1.895
user_91,video_168,2025-09-04 17:46:21.862356,37,78,0.47,pause,False,-1.0,0,0,0,14,#biyoloji#10,3.3499999999999996,0,17,3,612,1.335
user_145,video_19,2025-09-14 10:20:15.862541,227,230,0.99,complete,False,-1.0,0,0,0,12,#tarih#10#tyt,5.95,1,10,6,622,1.5950000000000002
user_10,video_162,2025-08-22 10:46:21.862731,37,75,0.49,play,False,-1.0,0,0,0,15,#biyoloji#12#ayt,3.45,0,10,4,599,1.345
user_465,video_154,2025-09-03 14:44:31.862938,59,189,0.31,pause,True,1.0,0,0,0,6,#biyoloji#12#ayt,5.55,1,14,2,611,1.5550000000000002
user_336,video_176,2025-09-05 03:45:28.863110,122,145,0.84,pause,True,0.0,0,0,0,12,#coğrafya#11#ayt,5.2,1,3,4,613,1.52
user_110,video_99,2025-09-17 23:27:20.863290,6,78,0.08,skip,False,-1.0,0,0,0,7,#paragraf#11,1.4,0,23,2,625,1.14
user_58,video_142,2025-08-28 06:19:05.863592,25,122,0.2,skip,False,-1.0,0,0,0,1,#biyoloji#11#tyt,2.0,0,6,3,605,1.2
user_328,video_17,2025-09-10 02:23:53.863892,53,64,0.83,pause,False,-1.0,1,1,0,12,#coğrafya#10#ayt,8.649999999999999,1,2,2,618,1.8649999999999998
user_58,video_186,2025-08-30 04:21:12.864121,93,115,0.81,play,True,1.0,0,1,0,4,#edebiyat#12,9.55,1,4,5,607,1.955
user_419,video_90,2025-08-23 02:48:12.864405,113,151,0.75,pause,True,0.0,1,1,0,3,#paragraf#12#ayt,8.25,1,2,5,600,1.8250000000000002
user_292,video_191,2025-09-06 13:54:13.864595,10,93,0.11,skip,False,-1.0,0,0,0,17,#kimya#9#ayt,1.55,0,13,5,614,1.155
user_111,video_57,2025-08-19 18:08:35.864796,15,196,0.08,skip,False,-1.0,0,0,0,7,#fizik#9#tyt,1.4,0,18,1,596,1.14
user_450,video_113,2025-08-20 08:58:06.865013,71,207,0.34,play,False,-1.0,0,0,0,14,#matematik#9#tyt,2.7,0,8,2,597,1.27
user_136,video_125,2025-08-19 03:05:32.865264,165,167,0.99,complete,False,-1.0,1,1,0,18,#matematik#11#ayt,9.45,1,3,1,596,1.9449999999999998
user_467,video_198,2025-09-13 04:10:41.865477,88,163,0.54,play,False,-1.0,0,0,0,9,#paragraf#10,3.7,0,4,5,621,1.37
user_326,video_84,2025-08-29 16:56:15.865651,42,230,0.18,skip,False,-1.0,0,0,0,1,#kimya#10,1.9,0,16,4,606,1.19
user_253,video_76,2025-09-16 14:47:53.865834,45,78,0.58,pause,False,-1.0,0,0,0,7,#kimya#12#tyt,3.9,0,14,1,624,1.3900000000000001
user_22,video_121,2025-08-30 12:43:06.866077,52,84,0.62,pause,False,-1.0,0,0,0,7,#tarih#10#ayt,4.1,1,12,5,607,1.41
user_387,video_150,2025-09-15 17:20:36.866309,33,95,0.35,pause,False,-1.0,0,0,0,11,#edebiyat#11,2.75,0,17,0,623,1.275
user_369,video_185,2025-09-13 17:24:00.866496,37,143,0.26,skip,False,-1.0,0,0,0,5,#coğrafya#12#tyt,2.3,0,17,5,621,1.23
user_262,video_169,2025-09-14 21:56:41.866744,59,66,0.89,pause,False,-1.0,0,0,0,5,#kimya#10#tyt,5.45,1,21,6,622,1.545
user_101,video_133,2025-08-29 10:28:22.866935,143,163,0.88,play,False,-1.0,0,1,1,17,#biyoloji#11#ayt,7.9,1,10,4,606,1.79
user_319,video_134,2025-09-15 10:53:51.867109,127,129,0.98,complete,True,1.0,0,1,0,20,#edebiyat#12#ayt,10.4,1,10,0,623,2.04
user_455,video_121,2025-09-15 14:08:54.867284,71,84,0.85,pause,True,1.0,0,0,0,14,#tarih#10#ayt,8.25,1,14,0,623,1.8250000000000002
user_255,video_198,2025-08-19 09:12:27.867489,147,163,0.9,play,False,-1.0,1,0,0,11,#paragraf#10,7.5,1,9,1,596,1.75
user_153,video_147,2025-08-28 20:46:29.867737,49,100,0.49,play,False,-1.0,0,0,0,18,#paragraf#12#ayt,3.45,0,20,3,605,1.345
user_62,video_19,2025-08-20 17:09:11.868043,96,230,0.42,pause,False,-1.0,0,0,0,9,#tarih#10#tyt,3.1,0,17,2,597,1.31
user_86,video_119,2025-09-10 00:13:06.868211,101,206,0.49,pause,False,-1.0,0,0,0,13,#fizik#11#tyt,3.45,0,0,2,618,1.345
user_237,video_129,2025-09-04 02:43:45.868389,7,91,0.08,skip,False,-1.0,0,0,0,3,#coğrafya#12#ayt,1.4,0,2,3,612,1.14
user_221,video_4,2025-09-09 22:12:50.868584,126,212,0.59,pause,False,-1.0,0,0,0,3,#kimya#10,3.9499999999999997,0,22,1,617,1.395
user_160,video_43,2025-08-28 00:33:08.868810,137,140,0.98,complete,True,0.0,0,0,0,4,#fizik#11#tyt,5.9,1,0,3,605,1.59
user_175,video_111,2025-08-30 19:28:54.869017,176,194,0.91,complete,True,0.0,0,0,1,14,#biyoloji#11#tyt,6.55,1,19,5,607,1.655
user_208,video_17,2025-09-15 03:14:33.869206,30,64,0.47,pause,False,-1.0,0,0,0,12,#coğrafya#10#ayt,3.3499999999999996,0,3,0,623,1.335
user_414,video_192,2025-08-25 01:55:31.869381,22,153,0.14,skip,False,-1.0,0,0,0,9,#coğrafya#12#tyt,1.7000000000000002,0,1,0,602,1.17
user_290,video_41,2025-09-04 01:18:19.869591,14,63,0.22,skip,False,-1.0,0,0,0,20,#edebiyat#12#ayt,2.1,0,1,3,612,1.21
user_68,video_178,2025-09-16 06:52:47.869810,37,109,0.34,pause,False,-1.0,0,0,0,13,#tarih#9#ayt,2.7,0,6,1,624,1.27
user_371,video_56,2025-08-24 05:36:20.869995,94,227,0.41,play,True,1.0,0,0,0,6,#paragraf#9#ayt,6.05,1,5,6,601,1.605
user_485,video_22,2025-09-17 12:23:44.870165,90,139,0.65,play,False,-1.0,0,0,0,8,#kimya#10#ayt,4.25,1,12,2,625,1.425
user_200,video_95,2025-08-29 02:03:23.870333,11,109,0.1,skip,True,1.0,0,0,0,3,#biyoloji#10#tyt,4.5,1,2,4,606,1.45
user_273,video_146,2025-08-26 06:05:47.870530,170,180,0.94,complete,True,0.0,0,0,0,2,#biyoloji#11#ayt,5.699999999999999,1,6,1,603,1.5699999999999998
user_286,video_105,2025-09-16 13:34:02.870730,52,222,0.23,skip,True,0.0,0,0,0,5,#geometri#9#ayt,2.1500000000000004,0,13,1,624,1.215
user_117,video_12,2025-08-30 05:01:21.870901,97,191,0.51,play,False,-1.0,0,0,0,13,#paragraf#10#tyt,3.55,0,5,5,607,1.355
user_280,video_161,2025-08-24 20:19:19.871063,21,76,0.28,skip,False,-1.0,0,0,0,11,#edebiyat#10#tyt,2.4000000000000004,0,20,6,601,1.24
user_299,video_162,2025-08-31 22:02:50.871250,28,75,0.37,play,False,-1.0,0,0,0,4,#biyoloji#12#ayt,2.85,0,22,6,608,1.2850000000000001
user_97,video_80,2025-09-01 15:07:21.871447,11,87,0.13,skip,False,-1.0,0,0,0,4,#tarih#9,1.65,0,15,0,609,1.165
user_2,video_194,2025-08-18 20:44:14.871652,52,101,0.51,pause,True,1.0,0,0,0,15,#matematik#9#tyt,6.55,1,20,0,595,1.655
user_277,video_83,2025-08-24 15:18:03.871822,28,180,0.16,skip,False,-1.0,0,0,0,3,#kimya#11,1.8,0,15,6,601,1.18
user_318,video_184,2025-09-13 16:58:50.871994,187,231,0.81,play,True,1.0,0,0,0,3,#geometri#11#ayt,8.05,1,16,5,621,1.8050000000000002
user_381,video_103,2025-09-02 11:02:35.872196,116,223,0.52,play,True,0.0,0,0,0,14,#coğrafya#12#ayt,3.6,0,11,1,610,1.36
user_196,video_78,2025-08-29 06:53:59.872416,20,182,0.11,skip,False,-1.0,0,0,0,13,#coğrafya#12#tyt,1.55,0,6,4,606,1.155
user_405,video_56,2025-08-27 15:40:23.872593,210,227,0.93,complete,True,1.0,1,0,0,18,#paragraf#9#ayt,10.65,1,15,2,604,2.0650000000000004
user_203,video_71,2025-09-09 18:01:35.872763,63,181,0.35,pause,False,-1.0,0,0,0,4,#tarih#11#ayt,2.75,0,18,1,617,1.275
user_25,video_7,2025-09-12 07:46:25.872959,193,214,0.9,pause,False,-1.0,1,0,0,14,#biyoloji#9#tyt,7.5,1,7,4,620,1.75
user_496,video_10,2025-09-14 20:55:51.873143,32,151,0.21,skip,False,-1.0,0,0,0,9,#matematik#9#ayt,2.05,0,20,6,622,1.205
user_201,video_139,2025-08-20 19:09:46.873361,65,110,0.59,play,True,0.0,0,0,0,10,#matematik#12,3.9499999999999997,0,19,2,597,1.395
user_438,video_175,2025-09-12 08:21:52.873534,15,131,0.11,skip,False,-1.0,0,0,0,9,#edebiyat#9#tyt,1.55,0,8,4,620,1.155
user_393,video_38,2025-08-26 14:54:01.873701,50,93,0.54,pause,False,-1.0,0,0,0,11,#coğrafya#11,3.7,0,14,1,603,1.37
user_12,video_62,2025-08-20 06:58:56.873904,40,80,0.5,play,False,-1.0,0,0,0,20,#coğrafya#10,3.5,0,6,2,597,1.35
user_151,video_18,2025-09-14 02:07:46.874113,3,142,0.02,skip,False,-1.0,0,0,0,15,#tarih#12#ayt,1.1,0,2,6,622,1.11
user_78,video_179,2025-09-07 06:58:02.874319,9,232,0.04,skip,False,-1.0,0,0,0,6,#fizik#10#tyt,1.2,0,6,6,615,1.12
user_271,video_38,2025-09-17 23:10:14.874487,78,93,0.84,pause,True,1.0,0,0,0,19,#coğrafya#11,8.2,1,23,2,625,1.8199999999999998
user_111,video_83,2025-08-28 07:10:43.874668,118,180,0.66,pause,False,-1.0,0,0,0,9,#kimya#11,4.300000000000001,1,7,3,605,1.4300000000000002
user_369,video_93,2025-08-26 04:32:04.874867,52,222,0.23,skip,False,-1.0,0,0,0,7,#geometri#9,2.1500000000000004,0,4,1,603,1.215
user_178,video_106,2025-09-13 13:05:55.875100,67,93,0.72,play,False,-1.0,0,0,0,11,#coğrafya#9#ayt,4.6,1,13,5,621,1.46
user_227,video_180,2025-09-01 22:25:25.875283,199,206,0.97,complete,False,-1.0,0,1,0,8,#fizik#12#ayt,7.35,1,22,0,609,1.7349999999999999
user_427,video_57,2025-08-19 12:03:41.875458,47,196,0.24,skip,True,1.0,0,0,0,10,#fizik#9#tyt,5.2,1,12,1,596,1.52
user_467,video_120,2025-09-18 00:44:08.875667,150,169,0.89,play,False,-1.0,1,0,0,5,#edebiyat#9#tyt,7.45,1,0,3,626,1.745
user_147,video_66,2025-09-08 18:04:14.875891,51,213,0.24,skip,False,-1.0,0,0,0,9,#biyoloji#12,2.2,0,18,0,616,1.22
user_291,video_37,2025-08-18 17:35:51.876119,13,61,0.21,skip,True,0.0,0,0,0,19,#tarih#10#tyt,2.05,0,17,0,595,1.205
user_327,video_187,2025-08-23 14:55:46.876326,48,101,0.48,pause,False,-1.0,0,0,0,3,#paragraf#10#ayt,3.4,0,14,5,600,1.34
user_30,video_118,2025-09-13 05:42:47.876550,93,165,0.56,pause,False,-1.0,0,0,0,16,#fizik#10#tyt,3.8000000000000003,0,5,5,621,1.3800000000000001
user_432,video_180,2025-08-29 13:20:51.876747,115,206,0.56,play,True,1.0,0,0,0,4,#fizik#12#ayt,6.800000000000001,1,13,4,606,1.6800000000000002
user_11,video_58,2025-09-01 20:42:44.876942,128,162,0.79,pause,False,-1.0,0,0,0,7,#paragraf#9#ayt,4.95,1,20,0,609,1.495
user_409,video_157,2025-09-11 10:32:25.877168,141,174,0.81,play,True,1.0,1,0,0,19,#biyoloji#12#ayt,10.05,1,10,3,619,2.005
user_365,video_57,2025-09-04 15:02:47.877390,111,196,0.57,pause,False,-1.0,0,0,0,6,#fizik#9#tyt,3.8499999999999996,0,15,3,612,1.385
user_177,video_130,2025-08-19 07:02:43.877593,36,222,0.16,skip,False,-1.0,0,0,0,4,#biyoloji#11#tyt,1.8,0,7,1,596,1.18
user_496,video_43,2025-09-01 14:24:07.877860,126,140,0.9,pause,False,-1.0,1,0,1,15,#fizik#11#tyt,8.5,1,14,0,609,1.85
user_283,video_11,2025-08-30 07:02:24.878095,107,234,0.46,pause,False,-1.0,0,0,0,5,#coğrafya#9,3.3000000000000003,0,7,5,607,1.33
user_96,video_123,2025-09-04 02:13:41.878296,122,141,0.87,pause,False,-1.0,1,1,0,1,#paragraf#12#tyt,8.85,1,2,3,612,1.885
user_205,video_29,2025-08-29 03:09:16.878536,147,175,0.84,play,False,-1.0,0,0,0,15,#biyoloji#12,5.2,1,3,4,606,1.52
user_498,video_173,2025-08-22 20:48:06.878735,31,123,0.25,skip,True,0.0,0,0,0,18,#tarih#9#ayt,2.25,0,20,4,599,1.225
user_140,video_56,2025-08-21 23:05:50.878991,156,227,0.69,pause,False,-1.0,0,0,0,1,#paragraf#9#ayt,4.449999999999999,1,23,3,598,1.4449999999999998
user_221,video_94,2025-09-12 05:10:02.879381,26,74,0.35,pause,False,-1.0,0,0,0,2,#tarih#10#ayt,2.75,0,5,4,620,1.275
user_54,video_120,2025-09-04 21:05:00.879715,131,169,0.78,play,False,-1.0,1,0,0,9,#edebiyat#9#tyt,6.9,1,21,3,612,1.69
user_329,video_141,2025-09-17 01:38:26.880037,1,113,0.01,skip,False,-1.0,0,0,0,5,#coğrafya#11,1.05,0,1,2,625,1.105
user_43,video_193,2025-09-15 23:21:51.880268,134,143,0.94,complete,False,-1.0,1,0,0,2,#matematik#12,7.699999999999999,1,23,0,623,1.77
user_281,video_149,2025-09-10 17:41:16.880476,11,127,0.09,skip,True,0.0,0,0,0,3,#biyoloji#9,1.45,0,17,2,618,1.145
